Time,PLCCellID_CE,PLCCellIDClass_CE,PLCTrayID_CE,K_Value,3.45V_mAH,3.5-2.8V_mAH,acirVP12_CE,acirRP12_CE,CellThicknessP12_CE
2026/8/23 09:05,MW2043B01371,O,A03179,-0.00526,52339.3,51132.2,3.23E+00,8.30E-04,18448
2026/8/23 09:04,MW2043B03320,O,A03179,-0.00205,51963.3,53863.6,3.23E+00,1.02E-03,18237
2026/8/23 09:04,MW2043B03307,O,A03179,-0.0016,54503.6,50659.6,3.23E+00,9.90E-04,18334
2026/8/23 09:03,MW2043B01372,O,A03179,-0.0001,53310.6,51542.9,3.23E+00,8.20E-04,18236
2026/8/23 09:03,MW2043B05297,O,A03179,-0.00942,50961.2,51950.4,3.23E+00,7.50E-04,18321
2026/8/23 09:02,MW2042B05822,O,A22948,-0.00347,52946.9,50651.7,3.23E+00,8.30E-04,18902
2026/8/23 09:02,MW2043B05298,O,A03179,-0.00331,53558.8,52755.8,3.23E+00,8.10E-04,18290
2026/8/23 09:00,MW2042B05822,O,A22948,-0.0051,51366.7,54999.8,3.23E+00,8.30E-04,18902
2026/8/23 09:00,MW2043B05298,O,A03179,-0.0054,53277.4,51499.6,3.23E+00,8.10E-04,18290
2026/8/23 09:00,MW2041B06783,O,A22948,-0.005,51665.2,52578.4,3.23E+00,1.00E-03,18749
2026/8/23 09:00,MW2043B09251,O,A03179,-0.0078,51578.4,53382.4,3.23E+00,7.80E-04,18399
2026/8/23 08:59,MW2041B06786,O,A22948,-0.0018,53189.1,53631.4,3.23E+00,1.09E-03,18718
2026/8/23 08:59,MW2043B09256,O,A03179,-0.00588,50998.6,50630.7,3.23E+00,9.40E-04,18280
2026/8/23 08:59,MW2041B06787,O,A22948,-0.0023,51657.7,49410.4,3.23E+00,1.07E-03,18820
2026/8/23 08:59,MW2043B01381,O,A03179,-0.00759,53604.2,52865.4,3.23E+00,8.20E-04,18302
2026/8/23 08:58,MW2043B04076,O,A22948,-0.00786,50701.2,49882.4,3.23E+00,7.40E-04,18581
2026/8/23 08:58,MW2043B09254,O,A03179,-0.00713,52293.9,52500.8,3.23E+00,7.50E-04,18333
2026/8/23 08:58,MW2042B07408,O,A04685,-0.00575,52678.5,49468.6,3.23E+00,9.60E-04,18464
2026/8/23 08:58,MW2043B09688,O,A22948,-0.00228,50603.7,53809.3,3.23E+00,6.40E-04,18719
2026/8/23 08:57,MW2041B06789,O,A22948,-0.00904,52836.7,53804.2,3.23E+00,6.00E-04,18852
2026/8/23 08:57,MW2043B09272,O,A04685,-0.0066,52972.3,53526.6,3.23E+00,9.30E-04,18168
2026/8/23 08:57,MW2043B07506,O,A22948,-0.0014,52536.5,54771.9,3.23E+00,7.40E-04,18786
2026/8/23 08:57,MW2042B00752,O,A04685,-0.0087,54920.5,51260.6,3.23E+00,6.20E-04,18245
2026/8/23 08:56,MW2041B10187,O,A22948,-0.00958,53957.1,50902.8,3.23E+00,6.90E-04,18833
2026/8/23 08:56,MW2041B07869,O,A04685,-0.00935,51699.2,50865.7,3.23E+00,7.30E-04,18355
2026/8/23 08:56,MW2041B06788,O,A11878,-0.00953,51708.2,53636.7,3.23E+00,8.80E-04,18705
2026/8/23 08:56,MW2043B08847,O,A04685,-0.00232,53182.7,51438.7,3.23E+00,8.90E-04,18389
2026/8/23 08:55,MW2041B10189,O,A11878,-0.00663,52736.5,50068.4,3.23E+00,7.50E-04,18755
2026/8/23 08:55,MW2042B00751,O,A04685,-0.001,54904.2,50209.2,3.23E+00,6.30E-04,18338
2026/8/23 08:55,MW2041B06811,O,A04685,-0.00904,50962.2,53507.8,3.23E+00,6.10E-04,18120
2026/8/23 08:55,MW2043B05371,O,A11878,-0.00252,51806.5,53312.2,3.23E+00,8.30E-04,18903
2026/8/23 08:55,MW2043B04091,O,A04685,-0.00948,51724.3,53985.2,3.23E+00,9.50E-04,18339
2026/8/23 08:55,MW2043B03701,O,A11878,-0.0039,51100.2,50544.9,3.23E+00,8.60E-04,18754
2026/8/23 08:54,MW2041B06632,O,A04685,-0.00342,52498.5,54423.4,3.23E+00,1.03E-03,18419
2026/8/23 08:54,MW2042B09679,O,A11878,-0.00765,54500.7,50263.5,3.23E+00,5.60E-04,18761
2026/8/23 08:54,MW2043B08753,O,A04685,-0.00852,53419.9,51317.7,3.23E+00,9.10E-04,18476
2026/8/23 08:54,MW2043B08850,O,A11878,-0.00841,54055.6,50004.3,3.23E+00,7.50E-04,18928
2026/8/23 08:53,MW2043B09271,O,A04685,-0.00826,51996.3,52676.2,3.23E+00,9.00E-04,18217
2026/8/23 08:53,MW2041B08023,O,A11878,-0.00565,51193.8,53031.8,3.23E+00,4.40E-04,18792
2026/8/23 08:53,MW2043B03867,O,A04685,-0.00134,51726.1,51108.7,3.23E+00,9.70E-04,18193
2026/8/23 08:53,MW2043B05372,O,A11878,-0.00398,52284.5,54820.3,0.00E+00,0.00E+00,18604
2026/8/23 08:52,MW2042B09698,O,A15317,-0.00848,53415.9,53071.8,3.23E+00,8.80E-04,18182
2026/8/23 08:52,MW2043B09270,O,A15317,-0.00705,54790.6,51943.7,3.23E+00,7.30E-04,18174
2026/8/23 08:51,MW2042B09696,O,A15317,-0.0061,50925.4,50414.2,3.23E+00,6.60E-04,17999
2026/8/23 08:51,MW2043B09001,O,A15317,-0.00331,53919.7,53804.7,3.23E+00,7.20E-04,18405
2026/8/23 08:50,MW2043B05374,O,A15317,-0.00775,52125.8,53578.5,3.23E+00,7.50E-04,18340
2026/8/23 08:50,MW2042B09697,O,A15317,-0.00678,52578.9,50136.6,3.23E+00,8.90E-04,18204
2026/8/23 08:49,MW2042B09695,O,A15317,-0.00715,51091.2,54729.1,3.23E+00,6.90E-04,18249
2026/8/23 08:49,MW2042B09682,O,A11878,-0.00544,51703.4,50853.4,3.23E+00,7.40E-04,18809
2026/8/23 08:49,MW2043B09275,O,A15317,-0.00469,51080.4,50303.5,3.23E+00,7.30E-04,18207
2026/8/23 08:49,MW2043B08861,O,A11878,-0.00199,51812.1,49146.1,3.23E+00,5.80E-04,18686
2026/8/23 08:49,MW2041B08037,O,A15317,-0.00171,51042.9,49641.2,3.23E+00,7.70E-04,18099
2026/8/23 08:48,MW2041B08025,O,A11878,-0.0021,54078.7,53688.4,3.23E+00,7.00E-04,18568
2026/8/23 08:48,MW2043B09273,O,A15317,-0.0089,54462.5,49643.8,2.92E+00,7.80E-04,18179
2026/8/23 08:48,MW2043B09689,O,A11878,-0.00332,53859.9,49266.1,0.00E+00,0.00E+00,18762
2026/8/23 08:48,MW2041B08042,O,NULL,-0.00143,52529.5,53622.2,3.23E+00,8.00E-04,18097
2026/8/23 08:41,MW2043B08848,O,A15317,-0.00709,53764.6,52341.5,3.23E+00,6.80E-04,18284
2026/8/23 08:41,MW2043B03969,O,A15533,-0.00748,54481.9,50537.8,3.23E+00,9.10E-04,18850
2026/8/23 08:41,MW2043B09248,O,A07016,-0.0027,51961.2,51965.2,3.23E+00,9.10E-04,18232
2026/8/23 08:41,MW2043B01002,CHH,A15533,-0.00593,54096.4,54931.6,3.23E+00,6.30E-04,18742
2026/8/23 08:41,MW2043B09198,O,A07016,-0.0076,52491.4,51961.1,3.23E+00,9.30E-04,18417
2026/8/23 08:40,MW2043B06074,O,A15533,-0.00262,51019.6,53038.2,3.23E+00,6.70E-04,18836
2026/8/23 08:40,MW2042B03982,O,A07016,-0.00398,52524.9,50135.9,3.23E+00,7.80E-04,18627
2026/8/23 08:40,MW2043B06084,O,A07016,-0.00819,53453.5,54261.2,3.23E+00,7.30E-04,18040
2026/8/23 08:40,MW2043B06487,O,A15533,-0.00294,50650.9,50510.9,3.23E+00,6.50E-04,18759
2026/8/23 08:38,MW2043B06490,O,A07016,-0.00887,52873.6,54562.7,3.23E+00,7.90E-04,18210
2026/8/23 08:38,MW2043B01004,CHH,A15533,-0.00228,51395.5,49159.7,3.23E+00,7.00E-04,18557
2026/8/23 08:38,MW2043B06489,O,A07016,-0.00486,53405.8,52368.6,3.23E+00,7.90E-04,18260
2026/8/23 08:38,MW2043B02543,B45,A15533,-0.00266,53327.1,51052.9,3.23E+00,7.70E-04,18772
2026/8/23 08:38,MW2043B06491,O,A07016,-0.00718,52688.4,54967.5,3.23E+00,8.90E-04,18367
2026/8/23 08:37,MW2043B08652,AC20,A15533,-0.00608,53600.1,54994.9,3.23E+00,8.60E-04,18806
2026/8/23 08:37,MW2043B05726,O,A07016,-0.0049,52305.3,49548.1,3.23E+00,7.80E-04,18191
2026/8/23 08:37,MW2043B00165,CHH,A15533,-0.00459,53346.9,52700.2,3.23E+00,6.90E-04,18797
2026/8/23 08:37,MW2043B05727,O,A07016,-0.0082,52408.4,52167.4,3.22E+00,7.70E-04,18276
2026/8/23 08:36,MW2043B04304,O,A15533,-0.00455,52708.3,54549.7,3.23E+00,7.30E-04,18559
2026/8/23 08:36,MW2043B05636,O,A07016,-0.00684,53180.9,50890.6,3.23E+00,7.80E-04,18368
2026/8/23 08:36,MW2043B00044,A46,A15533,-0.00453,52430.6,53499.6,3.23E+00,7.40E-04,18735
2026/8/23 08:36,MW2043B03960,O,A07016,-0.00448,53022.9,50436.9,3.23E+00,1.01E-03,18237
2026/8/23 08:36,MW2043B00042,CHH,A15533,-0.00128,53427.5,52933.8,3.23E+00,7.30E-04,18911
2026/8/23 08:36,MW2043B06071,O,A07016,-0.00835,53085.8,52010.7,0.00E+00,0.00E+00,18238
2026/8/23 08:35,MW2043B06083,O,A15533,-0.00775,50824.3,50575.3,3.23E+00,6.70E-04,18772
2026/8/23 08:33,MW2043B09197,O,A00618,-0.00914,51517.5,49814.2,3.23E+00,6.90E-04,18722
2026/8/23 08:32,MW2043B09196,O,A00618,-0.00146,53763.8,50066.3,3.23E+00,8.30E-04,18710
2026/8/23 08:32,MW2043B09247,O,A00618,-0.0082,51099.9,54414.3,3.23E+00,7.30E-04,18869
2026/8/23 08:32,MW2042B04969,O,A07422,-0.00269,51652.9,54560.8,3.23E+00,8.90E-04,18494
2026/8/23 08:32,MW2043B04134,O,A00618,-0.00932,54761.5,49443.5,3.21E+00,6.90E-04,18555
2026/8/23 08:32,MW2042B00783,AC20,A07422,-0.00994,50349.7,51761.3,3.23E+00,1.06E-03,18342
2026/8/23 08:31,MW2042B04295,AC20,A07422,-0.00482,51736.1,52459.4,3.23E+00,8.60E-04,18532
2026/8/23 08:31,MW2043B09195,O,A00618,-0.00374,51719.5,53879.4,3.23E+00,7.50E-04,18874
2026/8/23 08:31,MW2042B00786,AC20,A00618,-0.00794,51979.3,50374.4,3.23E+00,8.20E-04,18853
2026/8/23 08:31,MW2043B09230,O,A07422,-0.00454,54703.5,50495.4,3.23E+00,8.30E-04,18326
2026/8/23 08:30,MW2043B09249,O,A00618,-0.00542,53502.3,52695.4,3.23E+00,6.30E-04,18815
2026/8/23 08:30,MW2042B00778,AC20,A07422,-0.00543,53556.1,53710.8,3.23E+00,8.30E-04,18320
2026/8/23 08:30,MW2042B00780,CHH,A00618,-0.00598,50490.8,53677.2,3.23E+00,6.40E-04,18536
2026/8/23 08:30,MW2042B04353,O,A07422,-0.00475,51452.5,54292.3,3.23E+00,1.07E-03,18395
2026/8/23 08:29,MW2042B00773,AC20,A07422,-0.00556,51475.1,51447.1,3.23E+00,8.20E-04,18352
2026/8/23 08:29,MW2043B09365,AC20,A00618,-0.00917,54696.7,51437.1,3.23E+00,9.70E-04,18926
2026/8/23 08:29,MW2042B04879,CHH,A07422,-0.00604,51106.7,49075.8,3.23E+00,6.10E-04,18487
2026/8/23 08:29,MW2042B04355,O,A00618,-0.00342,53390.8,50314.4,3.24E+00,7.80E-04,18864
2026/8/23 08:29,MW2042B04782,O,A07422,-0.00639,52257.5,51752.8,3.23E+00,9.60E-04,18322
2026/8/23 08:28,MW2043B09229,O,A00618,-0.0002,54357.6,52980.5,3.23E+00,8.40E-04,18753
2026/8/23 08:28,MW2042B04870,AC20,A07422,-0.0027,50457.1,51993.2,3.23E+00,9.00E-04,18437
2026/8/23 08:28,MW2043B00112,AC20,A00618,-0.006,53892.8,53612.9,3.23E+00,8.30E-04,18716
2026/8/23 08:28,MW2044B00456,O,A07422,-0.00256,52802.4,53313.1,3.23E+00,8.70E-04,18147
2026/8/23 08:27,MW2043B07636,AC20,A07422,-0.00673,52505.6,53400.3,3.23E+00,1.01E-03,18293
2026/8/23 08:25,MW2042B00782,A46,A12071,-0.00872,54723.4,53712.6,3.23E+00,7.90E-04,18366
2026/8/23 08:25,MW2042B04781,O,A12071,-0.008,53230.3,54580.7,3.23E+00,8.90E-04,18783
2026/8/23 08:25,MW2042B00774,CHH,A17400,-0.00212,50360.2,49285.8,3.23E+00,8.00E-04,18342
2026/8/23 08:24,MW2042B02464,AC20,A17400,-0.00599,52939.4,49382.7,3.23E+00,9.30E-04,18392
2026/8/23 08:24,MW2042B04297,AC20,A12071,-0.00373,51675.3,51488.5,3.23E+00,8.40E-04,18823
2026/8/23 08:24,MW2042B04356,O,A17400,-0.00644,53541.6,49298.6,3.24E+00,8.80E-04,18270
2026/8/23 08:24,MW2042B04350,O,A12071,-0.009,52282.5,54382.4,3.24E+00,7.40E-04,18747
2026/8/23 08:23,MW2042B04357,O,A17400,-0.00947,54562.9,54347.1,3.24E+00,8.70E-04,18272
2026/8/23 08:23,MW2042B04298,A46,A12071,-0.00163,50364.2,52291.6,3.23E+00,7.80E-04,18802
2026/8/23 08:23,MW2042B03680,CHH,A17400,-0.00748,51258.9,54828.6,3.22E+00,6.80E-04,18456
2026/8/23 08:23,MW2042B04966,O,A12071,-0.00185,51677.8,52104.1,3.22E+00,8.00E-04,18780
2026/8/23 08:22,MW2042B05646,AC20,A17400,-0.00939,51757.1,53749.3,3.23E+00,9.30E-04,18293
2026/8/23 08:22,MW2043B09252,O,A12071,-0.00495,54483.8,53830.8,3.23E+00,7.80E-04,19077
2026/8/23 08:22,MW2042B04813,O,A12071,-0.00682,52193.6,54675.5,3.23E+00,1.00E-03,18739
2026/8/23 08:22,MW2042B04942,O,A17400,-0.00509,54767.2,49666.7,3.23E+00,9.70E-04,18375
2026/8/23 08:21,MW2043B09255,O,A12071,-0.00373,54610.5,50148.9,3.23E+00,8.30E-04,18809
2026/8/23 08:21,MW2043B04642,KEF,A12071,-0.00685,50496.1,51028.6,3.23E+00,1.05E-03,18806
2026/8/23 08:21,MW2042B04301,AC20,A17400,-0.00916,53028.5,50079.4,3.23E+00,9.00E-04,18479
2026/8/23 08:19,MW2043B04642,KEF,A12071,-0.00632,52215.4,49887.8,3.23E+00,1.05E-03,18806
2026/8/23 08:19,MW2042B04301,AC20,A17400,-0.00371,54644.7,50618.9,3.23E+00,9.00E-04,18479
2026/8/23 08:18,MW2042B04301,AC20,A17400,-0.00368,50424.5,50592.2,3.23E+00,9.00E-04,18479
2026/8/23 08:18,MW2043B04642,KEF,A12071,-0.00598,50432.6,49765.1,3.23E+00,1.05E-03,18806
2026/8/23 08:17,MW2042B03984,O,A17400,-0.00743,52068.1,54721.1,3.23E+00,8.10E-04,18305
2026/8/23 08:17,MW2042B04952,O,A12071,-0.00627,54775.4,50569.8,3.22E+00,8.50E-04,18858
2026/8/23 08:17,MW2042B04948,O,A17400,-0.00854,51123.8,51987.5,3.23E+00,1.00E-03,18163
2026/8/23 08:17,MW2042B04946,O,A12071,-0.0032,52496.4,50330.4,3.23E+00,8.90E-04,18891
2026/8/23 08:17,MW2042B03997,O,A17400,-0.00971,54180.8,51853.2,3.23E+00,8.20E-04,18402
2026/8/23 08:16,MW2042B03983,O,A17400,-0.00937,54336.8,54993.1,3.23E+00,7.60E-04,18379
2026/8/23 08:16,MW2043B07615,CHH,A15794,-0.001,51159.4,49816.9,3.23E+00,7.40E-04,18893
2026/8/23 08:15,MW2042B07976,CHH,A15794,-0.00155,52399.8,54136.7,3.23E+00,7.60E-04,18641
2026/8/23 08:15,MW2042B04894,AC20,A15794,-0.00473,52275.2,50826.2,3.23E+00,1.09E-03,18653
2026/8/23 08:15,MW2042B07978,CHH,A15794,-0.00331,52470.6,54947.3,3.23E+00,7.30E-04,18625
2026/8/23 08:14,MW2042B04305,AC20,A15794,-0.00329,53068.4,51533.8,3.23E+00,8.40E-04,18894
2026/8/23 08:14,MW2042B07979,CHH,A15794,-0.00754,51856.5,54503.4,3.23E+00,7.70E-04,18546
2026/8/23 08:13,MW2042B04306,CHH,A15794,-0.00336,52505.8,50227.4,3.23E+00,7.20E-04,19047
2026/8/23 08:13,MW2042B07981,CHH,A15794,-0.00835,54507.7,54546.2,3.23E+00,7.60E-04,18544
2026/8/23 08:13,MW2043B03885,O,A00402,-0.00377,53141.9,51811.1,3.22E+00,9.30E-04,18393
2026/8/23 08:12,MW2042B04303,AC20,A15794,-0.00537,53048.4,51016.7,3.23E+00,8.80E-04,18811
2026/8/23 08:12,MW2043B03868,O,A00402,-0.00848,51535.8,52296.1,3.22E+00,6.60E-04,18229
2026/8/23 08:12,MW2043B03856,O,A00402,-0.00335,52017.7,51501.8,3.23E+00,9.40E-04,18325
2026/8/23 08:12,MW2042B07975,CHH,A15794,-0.00325,50905.2,49888.9,3.23E+00,7.00E-04,18596
2026/8/23 08:11,MW2042B03969,O,A15794,-0.0068,54009.3,50206.1,3.23E+00,6.00E-04,18844
2026/8/23 08:11,MW2043B03866,O,A00402,-0.00227,54117.5,54775.3,3.23E+00,1.06E-03,18382
2026/8/23 08:11,MW2042B00779,A46,A15794,-0.00801,52423.3,53186.9,3.23E+00,7.70E-04,18612
2026/8/23 08:11,MW2043B03857,O,A00402,-0.00515,50499.7,54784.9,3.23E+00,8.80E-04,18309
2026/8/23 08:11,MW2045B22025,O,A00012,-0.0042,53373.5,54498.4,3.23E+00,7.30E-04,18730
2026/8/23 08:11,MW2043B04328,O,A00402,-0.00598,50617.6,49745.6,3.23E+00,7.50E-04,18209
2026/8/23 08:10,MW2043B08284,O,A00402,-0.00783,53774.8,54987.9,3.22E+00,7.20E-04,18225
2026/8/23 08:10,MW2045B22026,O,A00012,-0.0015,52972.1,51640.6,3.23E+00,5.60E-04,19012
2026/8/23 08:10,MW2043B07505,O,A00402,-0.0059,50571.1,51140.5,3.23E+00,8.80E-04,18351
2026/8/23 08:10,MW2045B15907,O,A00012,-0.00592,51577.5,51895.5,3.23E+00,7.50E-04,18672
2026/8/23 08:09,MW2042B01668,O,A00402,-0.00635,50500.9,53560.6,3.23E+00,9.60E-04,18228
2026/8/23 08:09,MW2045B16546,O,A00012,-0.00326,53333.8,49565.1,3.23E+00,8.50E-04,18789
2026/8/23 07:46,MW2043B05360,O,A00402,-0.00663,54130.4,50111.4,3.23E+00,1.05E-03,18503
2026/8/23 07:46,MW2041B10188,O,A00402,-0.00667,51906.8,54704.7,3.23E+00,8.00E-04,18279
2026/8/23 07:45,MW2042B03792,O,A00402,-0.00929,53670.6,50041.7,3.23E+00,1.02E-03,18448
2026/8/23 07:44,MW2045B16547,O,A00012,-0.00944,53043.7,52140.5,3.23E+00,6.10E-04,18865
2026/8/23 07:43,MW2045B16536,O,A00012,-0.00976,51897.1,51695.9,3.23E+00,8.00E-04,18704
2026/8/23 07:43,MW2045B16537,O,A00012,-0.00889,50410.1,51185.2,3.23E+00,5.90E-04,18799
2026/8/23 07:42,MW2045B16538,O,A00012,-0.00261,50391.9,50290.5,3.23E+00,6.00E-04,18675
2026/8/23 07:42,MW2045B16539,O,A00012,-0.00691,54821.3,52778.8,3.23E+00,7.00E-04,18914
2026/8/23 07:41,MW2045B11365,O,A00012,-0.00983,54095.8,51688.2,3.23E+00,7.30E-04,18790
2026/8/23 07:41,MW2045B21983,O,A03786,-0.00465,51288.9,50253.6,3.23E+00,8.80E-04,18088
2026/8/23 07:41,MW2045B11361,O,A00012,-0.00135,51345.9,52500.4,3.23E+00,6.70E-04,18685
2026/8/23 07:41,MW2045B21982,O,A03786,-0.00156,54951.7,54679.6,3.23E+00,8.10E-04,18373
2026/8/23 07:40,MW2045B06617,A43,A00012,-0.00669,52817.3,54449.4,3.24E+00,7.20E-04,18947
2026/8/23 07:40,MW2045B15910,O,A03786,-0.00855,53399.4,54767.4,3.23E+00,7.80E-04,18176
2026/8/23 07:40,MW2045B29608,O,A22363,-0.00839,52607.4,54966.5,3.23E+00,8.10E-04,18580
2026/8/23 07:40,MW2045B15546,O,A03786,-0.00546,51188.9,52851.9,3.23E+00,7.60E-04,18140
2026/8/23 07:39,MW2045B30637,O,A22363,-0.00301,50438.1,51825.1,3.23E+00,6.90E-04,18638
2026/8/23 07:39,MW2045B15908,O,A03786,-0.0032,53977.3,54633.8,3.23E+00,7.70E-04,18330
2026/8/23 07:39,MW2045B30639,O,A22363,-0.0009,51422.4,51185.5,3.23E+00,8.60E-04,18527
2026/8/23 07:39,MW2045B15909,O,A03786,-0.00626,53094.8,54221.6,3.23E+00,8.40E-04,18264
2026/8/23 07:38,MW2045B30635,O,A22363,-0.00262,53410.3,54226.4,3.23E+00,8.10E-04,18724
2026/8/23 07:38,MW2045B15906,O,A03786,-0.00753,54382.6,53831.1,3.23E+00,8.60E-04,18261
2026/8/23 07:37,MW2045B27246,O,A22363,-0.0039,52768.5,51178.2,3.22E+00,1.02E-03,18744
2026/8/23 07:37,MW2045B22027,O,A03786,-0.00245,50680.3,54228.7,3.23E+00,8.00E-04,18151
2026/8/23 07:37,MW2045B27218,O,A22363,-0.0042,54666.5,53806.4,3.23E+00,8.10E-04,18777
2026/8/23 07:37,MW2045B22015,O,A03786,-0.00712,53743.3,52826.8,3.23E+00,7.90E-04,18174
2026/8/23 07:37,MW2045B29569,C45,A22363,-0.00951,54594.8,54175.1,3.23E+00,7.00E-04,18744
2026/8/23 07:36,MW2045B17304,O,A03786,-0.00706,54220.7,50349.5,3.23E+00,6.90E-04,17873
2026/8/23 07:36,MW2045B27216,A44,A22363,-0.00775,50922.8,53384.6,3.24E+00,6.90E-04,18621
2026/8/23 07:36,MW2045B17296,O,A03786,-0.00789,54135.3,54863.7,3.24E+00,6.90E-04,17970
2026/8/23 07:36,MW2045B22014,O,A03786,-0.0026,54663.8,50977.7,3.23E+00,8.20E-04,18275
2026/8/23 07:36,MW2045B01457,AC20,A22363,-0.00101,53813.9,52120.8,3.24E+00,9.00E-04,18753
2026/8/23 07:35,MW2045B06355,AC20,A00326,-0.0011,51918.2,54866.7,3.22E+00,9.00E-04,17968
2026/8/23 07:35,MW2045B14541,B43,A22363,-0.00843,52639.8,54663.4,3.24E+00,6.40E-04,18805
2026/8/23 07:35,MW2045B17384,AC20,A00326,-0.00924,54737.4,49370.6,3.23E+00,8.40E-04,18055
2026/8/23 07:35,MW2045B16262,B46,A22363,-0.00543,52846.5,53138.2,3.24E+00,4.70E-04,18651
2026/8/23 07:34,MW2045B17387,AC20,A00326,-0.0027,54363.4,50004.6,3.23E+00,8.30E-04,18073
2026/8/23 07:34,MW2045B21985,O,A22363,-0.00908,50584.9,50241.9,3.23E+00,9.70E-04,18771
2026/8/23 07:34,MW2045B17386,A46,A00326,-0.00208,51538.2,53965.1,3.23E+00,6.80E-04,17775
2026/8/23 07:34,MW2045B06371,A44,A16542,-0.00975,54382.6,51280.6,3.24E+00,7.80E-04,18690
2026/8/23 07:34,MW2045B17385,AC20,A00326,-0.00412,51156.6,53401.4,3.23E+00,8.80E-04,17989
2026/8/23 07:33,MW2045B03322,A46,A16542,-0.00289,52674.5,52366.8,3.24E+00,5.70E-04,18649
2026/8/23 07:33,MW2045B17388,AC20,A00326,-0.00102,50969.9,53641.1,3.23E+00,8.20E-04,18009
2026/8/23 07:33,MW2045B03319,A46,A16542,-0.00803,51014.2,54955.5,3.24E+00,5.80E-04,18643
2026/8/23 07:33,MW2045B17390,CHH,A00326,-0.00704,52596.7,49105.9,3.23E+00,6.80E-04,17807
2026/8/23 07:32,MW2045B03320,AC20,A16542,-0.00813,51307.4,52460.5,3.24E+00,8.70E-04,18648
2026/8/23 07:32,MW2045B17391,AC20,A00326,-0.00812,52554.5,53969.1,3.23E+00,8.70E-04,17909
2026/8/23 07:32,MW2045B04340,A45,A16542,-0.00899,54141.1,52198.4,3.24E+00,6.30E-04,18430
2026/8/23 07:32,MW2045B22159,B44,A00326,-0.00273,53619.5,54354.7,3.24E+00,7.00E-04,18206
2026/8/23 07:31,MW2042B09515,O,A16542,-0.00536,52510.7,54219.1,3.23E+00,5.80E-04,18757
2026/8/23 07:31,MW2045B16640,CHH,A00326,-0.00321,54784.8,52342.3,3.23E+00,7.30E-04,18160
2026/8/23 07:31,MW2042B09514,O,A16542,-0.00446,53262.6,50975.7,3.23E+00,5.70E-04,18738
2026/8/23 07:26,MW2045B01364,A44,A16542,-0.00978,50356.4,52462.1,3.24E+00,7.00E-04,18705
2026/8/23 07:26,MW2045B18051,A45,A16542,-0.00755,54410.3,50968.9,3.23E+00,7.40E-04,18928
2026/8/23 07:26,MW2045B19092,AC20,A00326,-0.00516,54421.1,52986.4,3.23E+00,8.60E-04,17802
2026/8/23 07:25,MW2045B18045,A45,A16542,-0.00695,51502.5,53184.3,3.23E+00,5.90E-04,18908
2026/8/23 07:25,MW2045B14763,A45,A00326,-0.00958,54563.8,52925.3,3.23E+00,7.60E-04,17916
2026/8/23 07:25,MW2043B00447,O,A16542,-0.0084,53446.6,50743.5,3.24E+00,8.20E-04,18864
2026/8/23 07:25,MW2045B04626,CLL,A17360,-0.00982,52020.4,50973.8,3.24E+00,1.30E-03,18145
2026/8/23 07:24,MW2045B04624,AC20,A17360,-0.00801,50466.8,50971.1,3.23E+00,9.70E-04,18128
2026/8/23 07:24,MW2043B00452,O,A16542,-0.00339,50359.5,50650.9,3.24E+00,9.20E-04,18733
2026/8/23 07:24,MW2045B17383,A46,A17360,-0.00637,53204.7,53498.7,3.23E+00,8.00E-04,17697
2026/8/23 07:24,MW2045B04490,AC20,A22506,-0.00825,51210.5,49659.8,3.23E+00,8.80E-04,18595
2026/8/23 07:24,MW2043B00449,O,A17360,-0.00918,52120.4,49366.9,3.23E+00,7.40E-04,17876
2026/8/23 07:23,MW2045B07510,A46,A22506,-0.00295,54944.5,54081.3,3.23E+00,6.90E-04,18622
2026/8/23 07:23,MW2045B12578,CHH,A17360,-0.002,50723.9,50906.6,3.23E+00,8.00E-04,18124
2026/8/23 07:23,MW2045B06333,A46,A22506,-0.00128,51505.4,54445.9,3.23E+00,7.80E-04,18761
2026/8/23 07:23,MW2043B00448,O,A17360,-0.00965,54953.5,49406.9,3.24E+00,7.70E-04,17909
2026/8/23 07:22,MW2045B06332,AC20,A22506,-0.00627,53269.8,51130.4,3.23E+00,8.10E-04,18726
2026/8/23 07:22,MW2043B00450,O,A17360,-0.00756,52058.3,53001.3,3.24E+00,9.00E-04,18106
2026/8/23 07:22,MW2045B06335,A45,A22506,-0.00665,52028.1,51258.1,3.23E+00,6.80E-04,18762
2026/8/23 07:22,MW2042B09518,O,A17360,-0.00356,51249.5,51178.7,3.23E+00,7.40E-04,18173
2026/8/23 07:21,MW2045B06334,A45,A22506,-0.00579,54452.4,52321.4,3.24E+00,7.70E-04,18698
2026/8/23 07:21,MW2043B00446,O,A17360,-0.00622,54318.7,49411.8,3.23E+00,8.40E-04,18118
2026/8/23 07:21,MW2045B06377,AC20,A17360,-0.00154,51559.3,53334.6,3.23E+00,8.90E-04,18208
2026/8/23 07:21,MW2045B06337,A45,A22506,-0.00759,54288.3,50635.2,3.24E+00,6.80E-04,18855
2026/8/23 07:20,MW2042B09517,O,A17360,-0.00203,54962.4,52931.9,3.23E+00,7.00E-04,17935
2026/8/23 07:20,MW2045B06336,A44,A22506,-0.0036,52132.4,53507.3,3.24E+00,7.50E-04,18767
2026/8/23 07:20,MW2042B09516,O,A17360,-0.00483,52547.6,54013.1,3.23E+00,7.30E-04,18169
